customer_id,age,income,preferred_product,transactions_last_year,avg_spend,recency_days,loyalty_score
3751,48,30816,Whitening Kit,5,5.39,102,69
3752,51,56951,Toothpaste,7,10.2,116,68
3753,56,36620,Whitening Kit,6,9.41,69,73
3754,20,46490,Whitening Kit,4,14.12,79,70
3755,25,40430,Whitening Kit,9,5.94,24,85
3756,40,29766,Whitening Kit,8,1.91,10,87
3757,31,42980,Mouthwash,11,2.77,99,73
3758,44,52189,Whitening Kit,6,6.98,81,69
3759,46,30506,Mouthwash,13,7.91,32,87
3760,56,54709,Whitening Kit,10,5.71,73,73
3761,56,34803,Toothbrush,7,8.41,31,81
3762,18,39204,Whitening Kit,7,9.73,105,63
3763,34,51368,Toothbrush,5,8.96,15,85
3764,58,37038,Mouthwash,6,7.4,50,73
3765,47,45450,Toothpaste,6,5.39,3,86
3766,30,41223,Mouthwash,12,9.58,104,76
3767,38,46552,Toothpaste,11,10.95,35,82
3768,36,16431,Toothpaste,8,6.0,115,65
3769,36,23043,Whitening Kit,10,4.57,54,73
3770,42,52391,Toothpaste,10,10.39,77,76
3771,39,57446,Mouthwash,5,8.3,86,69
3772,48,34074,Whitening Kit,10,8.25,112,71
3773,34,42071,Toothpaste,5,11.8,71,69
3774,40,48536,Mouthwash,9,3.02,84,68
3775,49,53318,Toothpaste,7,6.97,101,70
3776,27,20667,Toothpaste,8,8.44,26,84
3777,27,34367,Whitening Kit,8,12.54,83,71
3778,53,41009,Whitening Kit,7,7.38,94,64
3779,25,53437,Mouthwash,15,6.29,98,77
3780,37,74981,Whitening Kit,12,8.04,35,82
3781,49,42263,Whitening Kit,11,9.33,28,84
3782,31,28116,Toothbrush,9,10.48,99,67
3783,45,49827,Toothbrush,5,11.18,98,65
3784,63,60851,Mouthwash,10,2.72,112,71
3785,41,46296,Whitening Kit,7,5.58,113,61
3786,32,34120,Mouthwash,2,9.66,16,74
3787,39,56495,Toothbrush,11,8.15,48,80
3788,47,52962,Toothbrush,8,8.59,115,68
3789,21,32687,Toothbrush,4,5.94,96,69
3790,30,49577,Mouthwash,11,8.1,81,73
3791,40,56967,Whitening Kit,10,6.92,88,77
3792,25,59182,Toothpaste,7,8.69,69,74
3793,35,44202,Whitening Kit,11,8.77,76,74
3794,29,40703,Mouthwash,4,8.31,22,82
3795,48,59727,Toothbrush,7,8.19,12,82
3796,31,30478,Toothpaste,12,7.08,93,75
3797,51,50262,Mouthwash,5,11.47,58,72
3798,35,28559,Toothbrush,8,10.3,103,73
3799,51,57784,Mouthwash,10,7.64,39,82
3800,28,41903,Toothpaste,8,9.65,36,76
3801,58,60222,Toothbrush,4,12.57,6,80
3802,29,50896,Whitening Kit,3,5.24,48,65
3803,32,30321,Mouthwash,8,5.75,8,88
3804,48,62095,Toothpaste,13,7.71,70,72
3805,46,63614,Whitening Kit,10,8.28,55,75
3806,43,55587,Toothpaste,12,6.16,94,68
3807,35,35860,Mouthwash,2,9.26,61,62
3808,49,41327,Toothpaste,8,7.3,83,69
3809,39,46745,Toothbrush,6,10.23,94,70
3810,55,36555,Toothpaste,6,5.83,89,66
3811,34,65308,Mouthwash,6,5.35,10,87
3812,40,46731,Toothbrush,9,7.01,48,75
3813,41,12559,Toothpaste,6,7.12,66,65
3814,25,49072,Toothpaste,5,5.26,110,60
3815,58,40822,Toothbrush,7,7.77,107,66
3816,23,44100,Whitening Kit,8,5.86,24,78
3817,22,40576,Whitening Kit,10,12.25,28,80
3818,61,54684,Toothbrush,5,7.35,34,75
3819,46,58436,Toothpaste,6,8.42,57,71
3820,45,48396,Whitening Kit,9,4.38,67,77
3821,28,40928,Toothbrush,9,8.88,26,81
3822,18,44503,Mouthwash,5,5.49,63,68
3823,60,45235,Toothpaste,8,9.78,22,82
3824,36,35370,Mouthwash,12,3.65,96,74
3825,26,51947,Toothpaste,5,7.42,107,62
3826,44,50520,Whitening Kit,8,10.08,36,78
3827,51,63485,Mouthwash,11,7.94,78,75
3828,61,60064,Mouthwash,7,7.15,37,76
3829,21,36771,Toothbrush,7,10.84,3,83
3830,53,54843,Whitening Kit,6,5.45,92,65
3831,35,33588,Whitening Kit,11,4.57,90,71
3832,32,53351,Toothpaste,9,4.89,104,68
3833,30,38800,Toothbrush,6,4.99,74,70
3834,36,32720,Toothbrush,10,8.54,64,77
3835,23,48360,Toothpaste,7,6.75,108,67
3836,29,12905,Mouthwash,8,9.96,90,69
3837,54,23988,Toothpaste,9,8.65,104,75
3838,34,42870,Toothpaste,10,8.41,23,82
3839,40,45989,Toothpaste,8,3.16,71,67
3840,43,40568,Toothbrush,10,8.93,98,72
3841,46,26046,Toothpaste,11,10.62,58,75
3842,50,35185,Toothpaste,8,7.76,12,83
3843,44,49694,Toothpaste,7,5.08,86,72
3844,42,51981,Whitening Kit,9,3.62,52,80
3845,27,44805,Mouthwash,7,9.99,11,81
3846,64,58882,Mouthwash,8,7.76,9,85
3847,40,49768,Mouthwash,7,4.1,5,78
3848,38,36030,Mouthwash,10,8.45,70,76
3849,38,41633,Toothbrush,7,7.45,71,75
3850,60,28165,Toothbrush,9,11.47,110,67
3851,30,43702,Toothpaste,7,5.49,18,86
3852,54,58345,Toothbrush,6,8.43,79,75
3853,50,53223,Mouthwash,3,10.47,65,68
3854,41,61824,Whitening Kit,8,8.65,112,65
3855,61,41365,Toothpaste,7,7.11,79,68
3856,28,61153,Toothpaste,12,6.66,54,81
3857,34,42680,Mouthwash,9,6.72,9,79
3858,21,62659,Mouthwash,7,6.23,71,71
3859,64,44737,Mouthwash,13,5.75,108,68
3860,42,53486,Toothbrush,6,10.34,60,71
3861,47,62701,Toothpaste,7,10.12,9,80
3862,26,42678,Mouthwash,6,9.32,44,73
3863,38,47620,Whitening Kit,3,8.05,11,75
3864,37,60466,Toothpaste,9,7.97,3,87
3865,36,43403,Toothpaste,7,3.59,77,66
3866,36,29149,Toothbrush,7,9.24,5,87
3867,29,70716,Toothpaste,7,7.53,32,73
3868,54,39362,Mouthwash,9,4.51,22,85
3869,59,46905,Mouthwash,4,10.12,54,73
3870,34,58872,Whitening Kit,12,7.1,53,85
3871,54,37698,Toothpaste,11,9.37,62,78
3872,56,32905,Toothpaste,9,8.6,50,76
3873,45,48044,Toothbrush,6,5.23,107,61
3874,58,23483,Mouthwash,3,9.37,26,74
3875,52,41545,Whitening Kit,10,5.83,67,70
3876,64,47940,Mouthwash,9,3.34,54,77
3877,35,41760,Toothpaste,3,9.36,41,71
3878,31,26478,Toothpaste,4,8.0,8,74
3879,52,64130,Whitening Kit,4,7.78,24,72
3880,61,46242,Toothpaste,11,9.39,104,71
3881,58,62173,Whitening Kit,9,4.63,13,87
3882,24,41879,Whitening Kit,4,5.12,75,66
3883,58,34439,Mouthwash,14,4.72,102,75
3884,30,48230,Whitening Kit,7,6.32,109,62
3885,35,42410,Toothpaste,11,8.33,60,82
3886,54,30866,Toothbrush,7,12.6,107,65
3887,30,62637,Toothbrush,7,6.89,14,85
3888,53,37532,Toothpaste,15,7.91,46,85
3889,48,22916,Toothbrush,7,3.93,115,60
3890,19,60937,Toothbrush,7,6.13,5,75
3891,33,38948,Whitening Kit,10,2.36,111,67
3892,26,37706,Toothbrush,8,13.2,13,79
3893,26,23815,Toothbrush,6,2.77,24,81
3894,55,65891,Toothbrush,5,6.21,16,86
3895,28,29526,Mouthwash,10,7.14,29,79
3896,39,45701,Toothpaste,9,11.92,19,82
3897,50,55951,Whitening Kit,8,8.06,81,71
3898,53,50060,Toothbrush,12,3.99,60,81
3899,62,44284,Toothpaste,10,6.75,62,75
3900,40,24580,Toothbrush,7,7.65,95,73
3901,62,35283,Mouthwash,8,5.89,48,80
3902,62,47253,Mouthwash,6,5.64,93,68
3903,51,35553,Toothbrush,7,5.46,32,77
3904,26,47440,Toothbrush,7,5.53,46,74
3905,41,53180,Toothbrush,6,5.17,81,66
3906,25,56550,Mouthwash,4,5.26,71,68
3907,24,30285,Mouthwash,3,6.64,102,59
3908,53,71359,Toothpaste,5,9.33,69,73
3909,35,54209,Whitening Kit,7,4.28,88,70
3910,20,44979,Whitening Kit,15,5.43,56,86
3911,45,58074,Mouthwash,9,7.6,33,79
3912,23,73384,Whitening Kit,8,8.76,112,67
3913,61,27735,Toothbrush,6,11.16,23,77
3914,61,42296,Toothpaste,10,9.22,78,72
3915,38,16458,Mouthwash,10,7.84,98,70
3916,45,47311,Mouthwash,8,7.38,61,76
3917,57,49384,Whitening Kit,6,7.14,4,81
3918,18,44530,Toothbrush,5,4.54,65,70
3919,53,37145,Toothpaste,12,8.43,2,87
3920,38,20405,Whitening Kit,6,6.36,93,71
3921,60,49482,Mouthwash,9,7.83,58,76
3922,52,62465,Mouthwash,4,5.11,73,68
3923,30,37907,Whitening Kit,10,7.22,28,84
3924,27,50280,Toothbrush,6,5.13,33,72
3925,61,26182,Toothpaste,7,8.78,23,81
3926,64,50486,Toothpaste,9,6.8,84,78
3927,27,40279,Toothpaste,1,7.89,119,54
3928,63,35850,Toothpaste,4,6.35,31,72
3929,30,35875,Toothbrush,10,9.16,48,77
3930,54,40276,Mouthwash,9,8.34,46,84
3931,55,49589,Mouthwash,14,5.35,119,71
3932,41,29254,Toothpaste,7,5.15,45,79
3933,19,40234,Toothpaste,15,9.62,90,73
3934,39,44502,Toothpaste,4,1.71,95,64
3935,34,31811,Whitening Kit,10,10.89,32,81
3936,53,66559,Whitening Kit,11,5.63,51,79
3937,31,34758,Mouthwash,12,9.06,47,79
3938,27,36966,Mouthwash,16,8.38,61,79
3939,52,33260,Toothpaste,6,6.53,50,74
3940,42,66581,Whitening Kit,9,8.2,35,84
3941,20,51634,Toothbrush,8,7.59,15,78
3942,64,33760,Whitening Kit,15,9.36,79,81
3943,55,58274,Mouthwash,6,5.51,37,74
3944,34,47408,Whitening Kit,10,9.11,109,69
3945,29,48087,Mouthwash,5,2.6,56,72
3946,41,40866,Toothpaste,8,8.91,59,79
3947,46,36007,Toothbrush,8,7.44,25,81
3948,60,49053,Toothpaste,12,8.62,20,85
3949,42,38458,Toothpaste,15,8.95,48,88
3950,53,66801,Toothbrush,5,11.08,86,62
3951,43,29768,Toothbrush,6,7.74,20,74
3952,55,63433,Toothbrush,8,5.26,15,82
3953,18,43664,Mouthwash,6,11.96,62,70
3954,37,48589,Toothpaste,6,8.33,94,65
3955,45,54997,Mouthwash,6,9.59,14,82
3956,33,37437,Toothbrush,15,6.47,105,77
3957,64,55370,Mouthwash,5,6.44,21,80
3958,34,12509,Toothbrush,1,7.78,50,71
3959,57,36360,Whitening Kit,10,8.84,81,75
3960,45,33911,Toothbrush,7,8.18,69,68
3961,29,29957,Toothpaste,7,5.01,15,83
3962,44,42420,Toothpaste,8,11.3,63,72
3963,59,49628,Toothpaste,9,4.52,43,77
3964,64,53431,Mouthwash,7,8.32,27,79
3965,47,47890,Toothpaste,12,7.56,61,78
3966,58,37011,Toothbrush,11,13.82,54,83
3967,51,49428,Whitening Kit,8,6.41,59,74
3968,54,46491,Toothpaste,7,4.43,108,66
3969,23,56232,Mouthwash,7,9.13,39,73
3970,24,54323,Whitening Kit,8,6.24,84,69
3971,49,45365,Toothpaste,9,10.16,117,63
3972,49,34232,Toothpaste,12,9.69,105,71
3973,42,37164,Whitening Kit,5,9.27,35,77
3974,50,38402,Toothpaste,7,5.56,81,70
3975,24,41216,Mouthwash,6,9.66,9,86
3976,29,48216,Toothbrush,6,13.26,107,66
3977,33,53582,Toothbrush,2,6.55,110,62
3978,33,44386,Whitening Kit,6,7.01,60,73
3979,60,45193,Toothbrush,7,7.15,62,70
3980,53,46719,Toothpaste,4,6.74,106,62
3981,30,38809,Toothpaste,2,7.84,68,69
3982,24,33895,Mouthwash,4,7.55,16,76
3983,53,23934,Toothbrush,5,7.35,16,84
3984,64,36658,Whitening Kit,2,5.28,93,65
3985,26,50677,Toothpaste,9,10.48,108,66
3986,49,36565,Whitening Kit,10,8.44,96,67
3987,28,42146,Toothpaste,6,9.92,32,78
3988,25,50597,Toothpaste,9,8.99,102,73
3989,50,51248,Mouthwash,10,0.86,103,69
3990,40,32045,Toothbrush,7,9.76,119,57
3991,42,56964,Mouthwash,7,9.53,104,62
3992,25,58528,Toothbrush,8,8.1,38,80
3993,62,31441,Whitening Kit,5,12.93,39,75
3994,39,35113,Toothbrush,6,10.11,62,70
3995,21,59293,Whitening Kit,5,10.02,63,69
3996,57,43237,Toothpaste,7,3.25,105,70
3997,20,18362,Whitening Kit,10,10.86,16,84
3998,46,28203,Whitening Kit,6,9.19,54,69
3999,58,42007,Toothpaste,7,4.15,109,65
4000,46,31043,Whitening Kit,8,8.3,15,83
4001,51,40038,Whitening Kit,7,3.28,18,75
4002,51,45388,Toothpaste,5,9.21,4,81
4003,45,62547,Toothpaste,8,7.95,37,76
4004,30,41514,Toothpaste,8,6.0,40,76
4005,32,57870,Toothbrush,9,9.26,63,74
4006,40,62145,Toothpaste,6,5.61,68,73
4007,61,62211,Toothpaste,2,7.8,17,80
4008,43,48417,Whitening Kit,8,10.27,81,73
4009,21,21440,Mouthwash,3,6.65,98,63
4010,43,50529,Mouthwash,8,5.12,48,73
4011,57,57580,Toothbrush,7,10.23,19,79
4012,26,44027,Toothbrush,7,7.78,86,71
4013,22,65935,Mouthwash,12,12.52,39,84
4014,49,55318,Mouthwash,5,8.8,107,64
4015,37,51819,Toothpaste,5,9.41,65,73
4016,28,58036,Whitening Kit,6,8.41,53,74
4017,32,49000,Toothpaste,17,8.89,18,90
4018,49,15086,Toothbrush,9,9.02,39,83
4019,45,39010,Mouthwash,6,9.2,60,68
4020,39,59366,Toothbrush,8,4.71,92,68
4021,58,35308,Toothpaste,11,5.35,77,74
4022,34,42318,Toothbrush,4,9.15,35,75
4023,43,32461,Toothbrush,7,7.73,73,70
4024,61,66407,Whitening Kit,10,5.59,81,73
4025,24,65177,Toothbrush,12,8.25,34,84
4026,59,34393,Toothpaste,7,11.53,15,83
4027,43,46767,Whitening Kit,6,7.98,73,68
4028,42,36834,Toothbrush,10,8.55,103,75
4029,27,52379,Toothpaste,4,8.64,19,75
4030,62,51116,Mouthwash,7,5.97,75,69
4031,36,54740,Whitening Kit,10,7.37,88,70
4032,28,48983,Toothbrush,5,2.28,85,65
4033,30,80224,Toothbrush,10,5.14,63,75
4034,25,32664,Whitening Kit,4,7.3,82,63
4035,57,24472,Toothpaste,7,4.52,26,78
4036,21,40282,Toothbrush,10,7.45,49,80
4037,64,26184,Toothpaste,12,6.76,118,71
4038,48,27090,Whitening Kit,13,10.81,4,91
4039,45,32984,Toothbrush,6,12.56,66,67
4040,28,33933,Mouthwash,8,7.36,17,80
4041,60,33544,Mouthwash,8,8.44,119,62
4042,18,51218,Mouthwash,11,10.52,116,77
4043,64,38925,Whitening Kit,9,7.49,1,91
4044,55,42845,Toothbrush,13,8.55,77,76
4045,41,55730,Whitening Kit,9,4.02,74,69
4046,64,35804,Toothbrush,6,8.79,81,70
4047,48,41825,Mouthwash,11,10.69,119,67
4048,58,49389,Mouthwash,10,4.71,85,74
4049,63,21701,Toothpaste,3,3.35,113,62
4050,43,16381,Whitening Kit,12,10.73,107,72
4051,22,49153,Whitening Kit,9,6.71,9,84
4052,37,50904,Toothpaste,9,5.55,95,64
4053,58,69770,Mouthwash,4,7.74,99,63
4054,28,46897,Mouthwash,11,6.13,10,87
4055,50,54836,Whitening Kit,9,4.91,49,73
4056,55,42654,Toothbrush,10,3.69,48,77
4057,44,48566,Mouthwash,8,12.01,48,75
4058,51,65007,Toothpaste,11,11.67,15,84
4059,32,19512,Toothpaste,6,6.88,45,76
4060,49,49963,Toothpaste,8,14.04,2,85
4061,38,70627,Whitening Kit,6,10.82,58,71
4062,63,48384,Whitening Kit,9,7.38,38,81
4063,22,64806,Whitening Kit,7,13.18,3,84
4064,23,37449,Whitening Kit,6,2.39,90,67
4065,55,44615,Toothpaste,5,6.98,97,68
4066,39,45402,Toothpaste,6,11.9,113,58
4067,35,18388,Whitening Kit,4,6.65,88,66
4068,31,30981,Whitening Kit,7,10.43,59,75
4069,27,31837,Toothpaste,11,5.05,97,70
4070,63,54864,Whitening Kit,6,5.85,63,67
4071,30,55465,Whitening Kit,6,8.47,94,68
4072,48,48888,Whitening Kit,12,9.15,43,82
4073,47,54889,Whitening Kit,3,8.02,4,87
4074,20,43030,Mouthwash,8,6.47,43,72
4075,47,59423,Whitening Kit,8,5.18,109,67
4076,23,45105,Toothpaste,7,13.41,61,82
4077,46,45694,Toothpaste,7,8.38,86,65
4078,25,41812,Toothpaste,7,10.26,49,79
4079,61,53213,Toothpaste,13,9.97,64,84
4080,62,39945,Whitening Kit,11,6.32,20,89
4081,60,56717,Mouthwash,11,7.63,93,74
4082,61,31414,Toothbrush,4,5.58,85,60
4083,50,31813,Toothbrush,7,9.43,45,80
4084,34,53249,Toothbrush,9,7.11,17,81
4085,28,43937,Toothbrush,10,11.57,66,78
4086,30,39553,Toothpaste,5,3.48,98,66
4087,28,55680,Whitening Kit,10,8.76,22,85
4088,48,37712,Whitening Kit,10,13.87,50,79
4089,45,42597,Toothbrush,11,5.67,70,75
4090,61,61790,Toothbrush,10,7.91,25,88
4091,23,63469,Mouthwash,3,6.63,2,72
4092,58,63868,Mouthwash,4,9.75,119,59
4093,33,41614,Mouthwash,1,2.5,43,73
4094,21,59768,Toothpaste,8,4.5,17,78
4095,52,33612,Whitening Kit,17,5.03,73,83
4096,43,34117,Toothpaste,5,9.71,20,79
4097,29,16794,Toothpaste,7,7.05,37,75
4098,28,65074,Whitening Kit,6,5.91,52,79
4099,54,34632,Mouthwash,8,8.52,79,69
4100,42,43481,Whitening Kit,9,8.06,26,81
4101,35,34076,Toothbrush,7,7.02,25,81
4102,36,53341,Mouthwash,8,6.26,64,75
4103,40,40492,Whitening Kit,10,5.24,31,84
4104,55,29342,Toothpaste,7,11.07,30,78
4105,35,50299,Whitening Kit,12,11.24,113,69
4106,43,27795,Mouthwash,9,4.22,10,88
4107,23,34951,Toothbrush,8,6.53,38,81
4108,21,19717,Toothpaste,9,8.63,109,73
4109,61,27912,Toothbrush,4,5.25,85,69
4110,46,47142,Toothbrush,9,9.36,112,69
4111,51,21425,Toothpaste,6,8.05,88,74
4112,34,27226,Whitening Kit,9,9.58,98,68
4113,60,44971,Whitening Kit,10,13.3,28,80
4114,60,38476,Toothbrush,11,3.33,116,61
4115,33,68904,Whitening Kit,7,11.16,101,65
4116,19,67006,Mouthwash,9,6.19,24,85
4117,51,34584,Toothbrush,4,9.26,29,75
4118,25,51685,Toothbrush,3,8.91,81,63
4119,30,53991,Toothbrush,8,11.04,103,66
4120,59,37830,Mouthwash,9,7.77,88,74
4121,25,27053,Toothbrush,8,5.56,17,78
4122,47,44852,Whitening Kit,10,8.23,101,67
4123,49,42925,Whitening Kit,7,11.83,70,68
4124,53,39770,Whitening Kit,4,8.49,64,65
4125,64,50307,Whitening Kit,7,6.19,106,62
4126,47,35991,Toothbrush,10,7.23,101,68
4127,18,31176,Mouthwash,10,8.25,110,66
4128,60,46308,Toothpaste,8,7.91,31,79
4129,56,49631,Whitening Kit,8,7.57,57,76
4130,34,30880,Toothpaste,7,10.08,20,80
4131,37,56137,Toothpaste,6,12.68,46,77
4132,41,23754,Toothbrush,9,10.0,2,83
4133,39,38062,Whitening Kit,15,9.18,105,76
4134,46,41903,Whitening Kit,10,10.21,82,74
4135,39,37365,Whitening Kit,11,9.24,50,80
4136,61,38219,Toothpaste,8,7.99,60,74
4137,26,67452,Whitening Kit,5,6.18,86,66
4138,54,34789,Whitening Kit,7,6.18,41,74
4139,27,74294,Mouthwash,8,7.59,101,63
4140,53,50245,Toothbrush,8,8.36,90,71
4141,54,46104,Whitening Kit,11,10.47,114,69
4142,45,50714,Whitening Kit,4,7.36,76,67
4143,45,75359,Toothbrush,8,6.75,70,73
4144,59,33076,Toothbrush,9,8.31,17,83
4145,60,31554,Toothpaste,5,8.7,78,70
4146,38,35941,Toothpaste,8,6.18,10,81
4147,41,45385,Toothpaste,8,5.83,90,68
4148,59,24290,Toothbrush,7,9.24,115,65
4149,57,45268,Mouthwash,9,7.32,67,73
4150,19,65322,Whitening Kit,8,10.58,42,79
4151,25,46816,Toothbrush,11,8.32,110,69
4152,44,41487,Mouthwash,4,7.45,79,68
4153,39,37582,Toothbrush,9,4.68,16,81
4154,54,55782,Mouthwash,8,7.65,38,79
4155,44,35090,Toothbrush,4,5.17,14,77
4156,46,67156,Toothbrush,10,4.42,36,79
4157,20,68200,Mouthwash,5,11.4,13,77
4158,61,48081,Mouthwash,7,6.41,59,70
4159,30,44861,Mouthwash,10,9.86,27,80
4160,62,57367,Mouthwash,6,4.86,8,81
4161,27,58137,Mouthwash,4,5.85,87,64
4162,53,35328,Mouthwash,6,5.63,105,66
4163,26,38681,Mouthwash,11,9.34,53,77
4164,44,29131,Mouthwash,11,8.74,75,80
4165,51,49908,Toothbrush,11,4.32,5,86
4166,18,52999,Mouthwash,9,4.09,5,88
4167,49,28800,Mouthwash,8,8.83,89,65
4168,42,39537,Toothbrush,10,10.9,82,71
4169,46,28832,Toothbrush,6,10.78,48,73
4170,24,34214,Toothpaste,5,5.69,119,60
4171,20,51612,Toothpaste,11,6.54,115,64
4172,37,36198,Mouthwash,8,8.81,24,83
4173,37,41390,Mouthwash,8,8.99,73,70
4174,47,25472,Toothpaste,8,8.13,107,64
4175,52,47243,Toothpaste,9,6.59,75,73
4176,52,44468,Whitening Kit,7,8.69,78,70
4177,56,36252,Whitening Kit,4,7.91,42,68
4178,44,42731,Mouthwash,7,8.0,9,85
4179,43,47163,Whitening Kit,9,9.73,64,80
4180,31,35221,Toothpaste,5,10.28,69,69
4181,34,27284,Mouthwash,9,8.37,91,70
4182,35,66666,Toothbrush,6,8.24,11,81
4183,62,37400,Toothbrush,12,7.11,92,75
4184,46,43838,Toothpaste,5,7.83,9,80
4185,37,57130,Whitening Kit,9,9.4,77,77
4186,44,87348,Toothbrush,2,8.74,61,60
4187,35,30066,Whitening Kit,11,6.14,83,77
4188,21,50397,Toothbrush,8,6.01,72,71
4189,18,36509,Whitening Kit,10,5.93,55,78
4190,18,38534,Toothbrush,11,10.37,68,76
4191,43,36357,Toothbrush,8,3.35,108,67
4192,62,31492,Mouthwash,11,4.11,25,82
4193,37,44504,Mouthwash,9,5.96,71,75
4194,40,27305,Toothpaste,8,9.38,56,76
4195,27,56361,Toothbrush,11,6.83,27,87
4196,28,45660,Whitening Kit,7,5.43,104,61
4197,58,50069,Toothbrush,8,8.39,115,65
4198,58,39405,Whitening Kit,8,8.52,23,83
4199,22,40593,Whitening Kit,14,9.47,40,85
4200,18,48450,Toothbrush,7,10.91,115,57
4201,34,31031,Whitening Kit,8,10.58,93,73
4202,39,40704,Toothpaste,7,8.89,58,69
4203,51,34684,Mouthwash,10,7.29,36,76
4204,62,34313,Whitening Kit,8,8.58,74,72
4205,58,19681,Toothbrush,5,6.48,32,83
4206,46,61071,Mouthwash,4,9.73,111,61
4207,21,36761,Toothpaste,4,6.26,23,77
4208,22,58960,Whitening Kit,11,5.61,40,87
4209,28,57825,Whitening Kit,8,9.88,111,71
4210,38,29568,Mouthwash,7,3.9,48,72
4211,52,31939,Whitening Kit,6,6.01,24,77
4212,29,75726,Toothbrush,4,9.0,85,68
4213,43,66011,Mouthwash,4,7.28,39,73
4214,36,44621,Mouthwash,9,7.18,40,83
4215,62,48088,Whitening Kit,10,4.87,29,87
4216,24,37429,Toothpaste,7,5.07,45,78
4217,64,50188,Toothpaste,9,7.04,109,69
4218,24,36393,Toothpaste,12,3.74,91,75
4219,43,20611,Toothpaste,8,7.48,34,79
4220,57,29141,Mouthwash,12,10.34,90,76
4221,22,45253,Mouthwash,14,10.12,116,70
4222,38,31427,Whitening Kit,9,8.83,15,81
4223,31,44192,Toothpaste,8,7.98,70,77
4224,21,32104,Toothpaste,5,7.29,89,60
4225,40,35611,Whitening Kit,6,7.64,82,69
4226,59,55237,Whitening Kit,7,5.38,71,71
4227,37,47969,Whitening Kit,10,6.09,2,88
4228,32,44884,Toothbrush,5,3.74,98,63
4229,62,55547,Whitening Kit,6,9.61,1,82
4230,46,50767,Whitening Kit,10,7.24,54,76
4231,25,62358,Toothbrush,6,12.01,110,68
4232,58,39481,Toothpaste,6,6.17,2,76
4233,36,39844,Mouthwash,2,7.48,106,56
4234,56,29386,Toothpaste,8,9.09,36,83
4235,63,39852,Mouthwash,8,8.45,68,74
4236,45,56577,Mouthwash,8,7.32,28,87
4237,63,60599,Whitening Kit,11,11.5,87,78
4238,44,56523,Whitening Kit,8,5.41,103,67
4239,21,23469,Toothbrush,7,8.93,20,79
4240,32,57997,Toothpaste,6,6.52,37,74
4241,52,22937,Toothpaste,7,7.19,59,77
4242,54,55777,Mouthwash,11,8.08,44,75
4243,18,40586,Whitening Kit,9,7.22,12,82
4244,20,53430,Whitening Kit,7,7.13,32,82
4245,64,29010,Toothpaste,4,4.05,38,73
4246,41,59054,Toothbrush,6,9.51,31,78
4247,44,27420,Whitening Kit,15,4.03,18,94
4248,57,36978,Toothbrush,15,10.71,29,90
4249,53,33022,Toothpaste,5,7.26,98,64
4250,51,23948,Toothpaste,12,9.58,51,86
4251,46,46134,Toothbrush,11,2.04,29,84
4252,41,66673,Whitening Kit,7,7.41,91,66
4253,41,77002,Toothpaste,8,7.47,95,65
4254,59,46165,Mouthwash,6,5.51,63,70
4255,21,58400,Toothpaste,11,9.44,112,70
4256,20,47785,Whitening Kit,6,6.1,119,61
4257,51,50986,Mouthwash,10,5.52,98,69
4258,40,40894,Toothpaste,8,6.69,81,70
4259,40,47340,Whitening Kit,8,9.65,20,82
4260,62,51449,Whitening Kit,10,8.11,31,82
4261,22,38058,Toothpaste,11,8.38,31,85
4262,48,44070,Whitening Kit,9,9.2,58,76
4263,58,44298,Toothbrush,8,7.02,103,68
4264,23,54916,Mouthwash,8,9.83,85,73
4265,54,32207,Toothbrush,8,8.35,7,82
4266,27,44381,Toothpaste,11,9.38,96,71
4267,57,67944,Toothbrush,6,5.75,119,63
4268,24,58968,Toothpaste,11,7.72,12,87
4269,56,61190,Toothpaste,3,9.63,87,63
4270,55,45293,Whitening Kit,17,11.61,61,83
4271,38,48851,Whitening Kit,9,9.86,43,80
4272,37,57026,Toothpaste,13,9.97,49,82
4273,20,63723,Mouthwash,8,4.0,107,62
4274,39,21580,Mouthwash,7,6.83,40,87
4275,64,29214,Mouthwash,4,8.9,70,71
4276,21,60713,Toothbrush,4,4.42,32,73
4277,45,41677,Toothpaste,11,8.5,63,75
4278,29,36939,Whitening Kit,11,6.68,102,74
4279,55,29950,Toothbrush,6,6.8,15,83
4280,53,38339,Toothbrush,7,7.66,90,68
4281,64,28171,Whitening Kit,9,8.38,84,76
4282,58,70093,Toothpaste,5,9.33,12,80
4283,22,44730,Toothbrush,10,4.81,105,69
4284,30,44304,Toothpaste,6,9.86,109,64
4285,40,52056,Toothpaste,5,9.08,111,64
4286,47,56548,Toothpaste,8,6.88,111,67
4287,54,56350,Whitening Kit,8,9.88,26,86
4288,42,57883,Toothpaste,11,3.33,30,87
4289,44,37429,Toothbrush,11,7.91,93,73
4290,31,41425,Whitening Kit,10,6.11,30,80
4291,64,54228,Whitening Kit,10,4.89,77,73
4292,53,38671,Toothbrush,4,3.79,105,59
4293,56,44938,Whitening Kit,6,9.08,62,71
4294,33,49785,Toothbrush,9,8.78,43,74
4295,39,54422,Mouthwash,9,10.5,22,85
4296,38,23667,Toothbrush,10,9.16,107,67
4297,38,53576,Whitening Kit,7,6.77,105,64
4298,25,42195,Toothbrush,7,14.28,17,81
4299,33,53489,Mouthwash,11,10.04,23,86
4300,48,54323,Toothpaste,12,4.62,25,88
4301,59,64294,Toothpaste,7,7.18,117,64
4302,27,61241,Toothpaste,5,8.07,70,73
