customer_id,age,income,preferred_product,transactions_last_year,avg_spend,recency_days,loyalty_score,R,F,M,cluster
3826,44,50520,Whitening Kit,8,10.08,36,78,36,8,80.64,2
3827,51,63485,Mouthwash,11,7.94,78,75,78,11,87.34,3
3828,61,60064,Mouthwash,7,7.15,37,76,37,7,50.050000000000004,2
3829,21,36771,Toothbrush,7,10.84,3,83,3,7,75.88,2
3830,53,54843,Whitening Kit,6,5.45,92,65,92,6,32.7,0
3831,35,33588,Whitening Kit,11,4.57,90,71,90,11,50.27,3
3832,32,53351,Toothpaste,9,4.89,104,68,104,9,44.01,3
3833,30,38800,Toothbrush,6,4.99,74,70,74,6,29.94,0
3834,36,32720,Toothbrush,10,8.54,64,77,64,10,85.39999999999999,3
3835,23,48360,Toothpaste,7,6.75,108,67,108,7,47.25,0
3836,29,12905,Mouthwash,8,9.96,90,69,90,8,79.68,3
3837,54,23988,Toothpaste,9,8.65,104,75,104,9,77.85000000000001,3
3838,34,42870,Toothpaste,10,8.41,23,82,23,10,84.1,1
3839,40,45989,Toothpaste,8,3.16,71,67,71,8,25.28,0
3840,43,40568,Toothbrush,10,8.93,98,72,98,10,89.3,3
3841,46,26046,Toothpaste,11,10.62,58,75,58,11,116.82,1
3842,50,35185,Toothpaste,8,7.76,12,83,12,8,62.08,2
3843,44,49694,Toothpaste,7,5.08,86,72,86,7,35.56,0
3844,42,51981,Whitening Kit,9,3.62,52,80,52,9,32.58,2
3845,27,44805,Mouthwash,7,9.99,11,81,11,7,69.93,2
3846,64,58882,Mouthwash,8,7.76,9,85,9,8,62.08,2
3847,40,49768,Mouthwash,7,4.1,5,78,5,7,28.699999999999996,2
3848,38,36030,Mouthwash,10,8.45,70,76,70,10,84.5,3
3849,38,41633,Toothbrush,7,7.45,71,75,71,7,52.15,0
3850,60,28165,Toothbrush,9,11.47,110,67,110,9,103.23,3
3851,30,43702,Toothpaste,7,5.49,18,86,18,7,38.43,2
3852,54,58345,Toothbrush,6,8.43,79,75,79,6,50.58,0
3853,50,53223,Mouthwash,3,10.47,65,68,65,3,31.410000000000004,0
3854,41,61824,Whitening Kit,8,8.65,112,65,112,8,69.2,3
3855,61,41365,Toothpaste,7,7.11,79,68,79,7,49.77,0
3856,28,61153,Toothpaste,12,6.66,54,81,54,12,79.92,1
3857,34,42680,Mouthwash,9,6.72,9,79,9,9,60.48,2
3858,21,62659,Mouthwash,7,6.23,71,71,71,7,43.61,0
3859,64,44737,Mouthwash,13,5.75,108,68,108,13,74.75,3
3860,42,53486,Toothbrush,6,10.34,60,71,60,6,62.04,2
3861,47,62701,Toothpaste,7,10.12,9,80,9,7,70.83999999999999,2
3862,26,42678,Mouthwash,6,9.32,44,73,44,6,55.92,2
3863,38,47620,Whitening Kit,3,8.05,11,75,11,3,24.150000000000002,2
3864,37,60466,Toothpaste,9,7.97,3,87,3,9,71.73,2
3865,36,43403,Toothpaste,7,3.59,77,66,77,7,25.13,0
3866,36,29149,Toothbrush,7,9.24,5,87,5,7,64.68,2
3867,29,70716,Toothpaste,7,7.53,32,73,32,7,52.71,2
3868,54,39362,Mouthwash,9,4.51,22,85,22,9,40.589999999999996,2
3869,59,46905,Mouthwash,4,10.12,54,73,54,4,40.48,0
3870,34,58872,Whitening Kit,12,7.1,53,85,53,12,85.19999999999999,1
3871,54,37698,Toothpaste,11,9.37,62,78,62,11,103.07,1
3872,56,32905,Toothpaste,9,8.6,50,76,50,9,77.39999999999999,3
3873,45,48044,Toothbrush,6,5.23,107,61,107,6,31.380000000000003,0
3874,58,23483,Mouthwash,3,9.37,26,74,26,3,28.11,2
3875,52,41545,Whitening Kit,10,5.83,67,70,67,10,58.3,3
3876,64,47940,Mouthwash,9,3.34,54,77,54,9,30.06,2
3877,35,41760,Toothpaste,3,9.36,41,71,41,3,28.08,0
3878,31,26478,Toothpaste,4,8.0,8,74,8,4,32.0,2
3879,52,64130,Whitening Kit,4,7.78,24,72,24,4,31.12,2
3880,61,46242,Toothpaste,11,9.39,104,71,104,11,103.29,3
3881,58,62173,Whitening Kit,9,4.63,13,87,13,9,41.67,2
3882,24,41879,Whitening Kit,4,5.12,75,66,75,4,20.48,0
3883,58,34439,Mouthwash,14,4.72,102,75,102,14,66.08,3
3884,30,48230,Whitening Kit,7,6.32,109,62,109,7,44.24,0
3885,35,42410,Toothpaste,11,8.33,60,82,60,11,91.63,1
3886,54,30866,Toothbrush,7,12.6,107,65,107,7,88.2,3
3887,30,62637,Toothbrush,7,6.89,14,85,14,7,48.23,2
3888,53,37532,Toothpaste,15,7.91,46,85,46,15,118.65,1
3889,48,22916,Toothbrush,7,3.93,115,60,115,7,27.51,0
3890,19,60937,Toothbrush,7,6.13,5,75,5,7,42.91,2
3891,33,38948,Whitening Kit,10,2.36,111,67,111,10,23.599999999999998,3
3892,26,37706,Toothbrush,8,13.2,13,79,13,8,105.6,1
3893,26,23815,Toothbrush,6,2.77,24,81,24,6,16.62,2
3894,55,65891,Toothbrush,5,6.21,16,86,16,5,31.05,2
3895,28,29526,Mouthwash,10,7.14,29,79,29,10,71.39999999999999,2
3896,39,45701,Toothpaste,9,11.92,19,82,19,9,107.28,1
3897,50,55951,Whitening Kit,8,8.06,81,71,81,8,64.48,3
3898,53,50060,Toothbrush,12,3.99,60,81,60,12,47.88,3
3899,62,44284,Toothpaste,10,6.75,62,75,62,10,67.5,3
3900,40,24580,Toothbrush,7,7.65,95,73,95,7,53.550000000000004,3
3901,62,35283,Mouthwash,8,5.89,48,80,48,8,47.12,2
3902,62,47253,Mouthwash,6,5.64,93,68,93,6,33.839999999999996,0
3903,51,35553,Toothbrush,7,5.46,32,77,32,7,38.22,2
3904,26,47440,Toothbrush,7,5.53,46,74,46,7,38.71,2
3905,41,53180,Toothbrush,6,5.17,81,66,81,6,31.02,0
3906,25,56550,Mouthwash,4,5.26,71,68,71,4,21.04,0
3907,24,30285,Mouthwash,3,6.64,102,59,102,3,19.919999999999998,0
3908,53,71359,Toothpaste,5,9.33,69,73,69,5,46.65,0
3909,35,54209,Whitening Kit,7,4.28,88,70,88,7,29.96,0
3910,20,44979,Whitening Kit,15,5.43,56,86,56,15,81.44999999999999,1
3911,45,58074,Mouthwash,9,7.6,33,79,33,9,68.39999999999999,2
3912,23,73384,Whitening Kit,8,8.76,112,67,112,8,70.08,3
3913,61,27735,Toothbrush,6,11.16,23,77,23,6,66.96000000000001,2
3914,61,42296,Toothpaste,10,9.22,78,72,78,10,92.2,3
3915,38,16458,Mouthwash,10,7.84,98,70,98,10,78.4,3
3916,45,47311,Mouthwash,8,7.38,61,76,61,8,59.04,3
3917,57,49384,Whitening Kit,6,7.14,4,81,4,6,42.839999999999996,2
3918,18,44530,Toothbrush,5,4.54,65,70,65,5,22.7,0
3919,53,37145,Toothpaste,12,8.43,2,87,2,12,101.16,1
3920,38,20405,Whitening Kit,6,6.36,93,71,93,6,38.160000000000004,0
3921,60,49482,Mouthwash,9,7.83,58,76,58,9,70.47,3
3922,52,62465,Mouthwash,4,5.11,73,68,73,4,20.44,0
3923,30,37907,Whitening Kit,10,7.22,28,84,28,10,72.2,2
3924,27,50280,Toothbrush,6,5.13,33,72,33,6,30.78,2
3925,61,26182,Toothpaste,7,8.78,23,81,23,7,61.459999999999994,2
3926,64,50486,Toothpaste,9,6.8,84,78,84,9,61.199999999999996,3
3927,27,40279,Toothpaste,1,7.89,119,54,119,1,7.89,0
3928,63,35850,Toothpaste,4,6.35,31,72,31,4,25.4,2
3929,30,35875,Toothbrush,10,9.16,48,77,48,10,91.6,1
3930,54,40276,Mouthwash,9,8.34,46,84,46,9,75.06,2
3931,55,49589,Mouthwash,14,5.35,119,71,119,14,74.89999999999999,3
3932,41,29254,Toothpaste,7,5.15,45,79,45,7,36.050000000000004,2
3933,19,40234,Toothpaste,15,9.62,90,73,90,15,144.29999999999998,1
3934,39,44502,Toothpaste,4,1.71,95,64,95,4,6.84,0
3935,34,31811,Whitening Kit,10,10.89,32,81,32,10,108.9,1
3936,53,66559,Whitening Kit,11,5.63,51,79,51,11,61.93,3
3937,31,34758,Mouthwash,12,9.06,47,79,47,12,108.72,1
3938,27,36966,Mouthwash,16,8.38,61,79,61,16,134.08,1
3939,52,33260,Toothpaste,6,6.53,50,74,50,6,39.18,2
3940,42,66581,Whitening Kit,9,8.2,35,84,35,9,73.8,2
3941,20,51634,Toothbrush,8,7.59,15,78,15,8,60.72,2
3942,64,33760,Whitening Kit,15,9.36,79,81,79,15,140.39999999999998,1
3943,55,58274,Mouthwash,6,5.51,37,74,37,6,33.06,2
3944,34,47408,Whitening Kit,10,9.11,109,69,109,10,91.1,3
3945,29,48087,Mouthwash,5,2.6,56,72,56,5,13.0,0
3946,41,40866,Toothpaste,8,8.91,59,79,59,8,71.28,3
3947,46,36007,Toothbrush,8,7.44,25,81,25,8,59.52,2
3948,60,49053,Toothpaste,12,8.62,20,85,20,12,103.44,1
3949,42,38458,Toothpaste,15,8.95,48,88,48,15,134.25,1
3950,53,66801,Toothbrush,5,11.08,86,62,86,5,55.4,0
3951,43,29768,Toothbrush,6,7.74,20,74,20,6,46.44,2
3952,55,63433,Toothbrush,8,5.26,15,82,15,8,42.08,2
3953,18,43664,Mouthwash,6,11.96,62,70,62,6,71.76,2
3954,37,48589,Toothpaste,6,8.33,94,65,94,6,49.980000000000004,0
3955,45,54997,Mouthwash,6,9.59,14,82,14,6,57.54,2
3956,33,37437,Toothbrush,15,6.47,105,77,105,15,97.05,1
3957,64,55370,Mouthwash,5,6.44,21,80,21,5,32.2,2
3958,34,12509,Toothbrush,1,7.78,50,71,50,1,7.78,0
3959,57,36360,Whitening Kit,10,8.84,81,75,81,10,88.4,3
3960,45,33911,Toothbrush,7,8.18,69,68,69,7,57.26,3
3961,29,29957,Toothpaste,7,5.01,15,83,15,7,35.07,2
3962,44,42420,Toothpaste,8,11.3,63,72,63,8,90.4,3
3963,59,49628,Toothpaste,9,4.52,43,77,43,9,40.67999999999999,2
3964,64,53431,Mouthwash,7,8.32,27,79,27,7,58.24,2
3965,47,47890,Toothpaste,12,7.56,61,78,61,12,90.72,1
3966,58,37011,Toothbrush,11,13.82,54,83,54,11,152.02,1
3967,51,49428,Whitening Kit,8,6.41,59,74,59,8,51.28,2
3968,54,46491,Toothpaste,7,4.43,108,66,108,7,31.009999999999998,0
3969,23,56232,Mouthwash,7,9.13,39,73,39,7,63.910000000000004,2
3970,24,54323,Whitening Kit,8,6.24,84,69,84,8,49.92,3
3971,49,45365,Toothpaste,9,10.16,117,63,117,9,91.44,3
3972,49,34232,Toothpaste,12,9.69,105,71,105,12,116.28,1
3973,42,37164,Whitening Kit,5,9.27,35,77,35,5,46.349999999999994,2
3974,50,38402,Toothpaste,7,5.56,81,70,81,7,38.919999999999995,0
3975,24,41216,Mouthwash,6,9.66,9,86,9,6,57.96,2
3976,29,48216,Toothbrush,6,13.26,107,66,107,6,79.56,3
3977,33,53582,Toothbrush,2,6.55,110,62,110,2,13.1,0
3978,33,44386,Whitening Kit,6,7.01,60,73,60,6,42.06,0
3979,60,45193,Toothbrush,7,7.15,62,70,62,7,50.050000000000004,2
3980,53,46719,Toothpaste,4,6.74,106,62,106,4,26.96,0
3981,30,38809,Toothpaste,2,7.84,68,69,68,2,15.68,0
3982,24,33895,Mouthwash,4,7.55,16,76,16,4,30.2,2
3983,53,23934,Toothbrush,5,7.35,16,84,16,5,36.75,2
3984,64,36658,Whitening Kit,2,5.28,93,65,93,2,10.56,0
3985,26,50677,Toothpaste,9,10.48,108,66,108,9,94.32000000000001,3
3986,49,36565,Whitening Kit,10,8.44,96,67,96,10,84.39999999999999,3
3987,28,42146,Toothpaste,6,9.92,32,78,32,6,59.519999999999996,2
3988,25,50597,Toothpaste,9,8.99,102,73,102,9,80.91,3
3989,50,51248,Mouthwash,10,0.86,103,69,103,10,8.6,0
3990,40,32045,Toothbrush,7,9.76,119,57,119,7,68.32,3
3991,42,56964,Mouthwash,7,9.53,104,62,104,7,66.71,3
3992,25,58528,Toothbrush,8,8.1,38,80,38,8,64.8,2
3993,62,31441,Whitening Kit,5,12.93,39,75,39,5,64.65,2
3994,39,35113,Toothbrush,6,10.11,62,70,62,6,60.66,0
3995,21,59293,Whitening Kit,5,10.02,63,69,63,5,50.099999999999994,0
3996,57,43237,Toothpaste,7,3.25,105,70,105,7,22.75,0
3997,20,18362,Whitening Kit,10,10.86,16,84,16,10,108.6,1
3998,46,28203,Whitening Kit,6,9.19,54,69,54,6,55.14,2
3999,58,42007,Toothpaste,7,4.15,109,65,109,7,29.050000000000004,0
4000,46,31043,Whitening Kit,8,8.3,15,83,15,8,66.4,2
4001,51,40038,Whitening Kit,7,3.28,18,75,18,7,22.959999999999997,2
4002,51,45388,Toothpaste,5,9.21,4,81,4,5,46.050000000000004,2
4003,45,62547,Toothpaste,8,7.95,37,76,37,8,63.6,2
4004,30,41514,Toothpaste,8,6.0,40,76,40,8,48.0,2
4005,32,57870,Toothbrush,9,9.26,63,74,63,9,83.34,3
4006,40,62145,Toothpaste,6,5.61,68,73,68,6,33.660000000000004,0
4007,61,62211,Toothpaste,2,7.8,17,80,17,2,15.6,2
4008,43,48417,Whitening Kit,8,10.27,81,73,81,8,82.16,3
4009,21,21440,Mouthwash,3,6.65,98,63,98,3,19.950000000000003,0
4010,43,50529,Mouthwash,8,5.12,48,73,48,8,40.96,2
4011,57,57580,Toothbrush,7,10.23,19,79,19,7,71.61,2
4012,26,44027,Toothbrush,7,7.78,86,71,86,7,54.46,3
4013,22,65935,Mouthwash,12,12.52,39,84,39,12,150.24,1
4014,49,55318,Mouthwash,5,8.8,107,64,107,5,44.0,0
4015,37,51819,Toothpaste,5,9.41,65,73,65,5,47.05,0
4016,28,58036,Whitening Kit,6,8.41,53,74,53,6,50.46,2
4017,32,49000,Toothpaste,17,8.89,18,90,18,17,151.13,1
4018,49,15086,Toothbrush,9,9.02,39,83,39,9,81.17999999999999,2
4019,45,39010,Mouthwash,6,9.2,60,68,60,6,55.199999999999996,0
4020,39,59366,Toothbrush,8,4.71,92,68,92,8,37.68,0
4021,58,35308,Toothpaste,11,5.35,77,74,77,11,58.849999999999994,3
4022,34,42318,Toothbrush,4,9.15,35,75,35,4,36.6,2
4023,43,32461,Toothbrush,7,7.73,73,70,73,7,54.11,3
4024,61,66407,Whitening Kit,10,5.59,81,73,81,10,55.9,3
4025,24,65177,Toothbrush,12,8.25,34,84,34,12,99.0,1
4026,59,34393,Toothpaste,7,11.53,15,83,15,7,80.71,2
4027,43,46767,Whitening Kit,6,7.98,73,68,73,6,47.88,0
4028,42,36834,Toothbrush,10,8.55,103,75,103,10,85.5,3
4029,27,52379,Toothpaste,4,8.64,19,75,19,4,34.56,2
4030,62,51116,Mouthwash,7,5.97,75,69,75,7,41.79,0
4031,36,54740,Whitening Kit,10,7.37,88,70,88,10,73.7,3
4032,28,48983,Toothbrush,5,2.28,85,65,85,5,11.399999999999999,0
4033,30,80224,Toothbrush,10,5.14,63,75,63,10,51.4,3
4034,25,32664,Whitening Kit,4,7.3,82,63,82,4,29.2,0
4035,57,24472,Toothpaste,7,4.52,26,78,26,7,31.639999999999997,2
4036,21,40282,Toothbrush,10,7.45,49,80,49,10,74.5,3
4037,64,26184,Toothpaste,12,6.76,118,71,118,12,81.12,3
4038,48,27090,Whitening Kit,13,10.81,4,91,4,13,140.53,1
4039,45,32984,Toothbrush,6,12.56,66,67,66,6,75.36,3
4040,28,33933,Mouthwash,8,7.36,17,80,17,8,58.88,2
4041,60,33544,Mouthwash,8,8.44,119,62,119,8,67.52,3
4042,18,51218,Mouthwash,11,10.52,116,77,116,11,115.72,3
4043,64,38925,Whitening Kit,9,7.49,1,91,1,9,67.41,2
4044,55,42845,Toothbrush,13,8.55,77,76,77,13,111.15,1
4045,41,55730,Whitening Kit,9,4.02,74,69,74,9,36.17999999999999,3
4046,64,35804,Toothbrush,6,8.79,81,70,81,6,52.739999999999995,0
4047,48,41825,Mouthwash,11,10.69,119,67,119,11,117.58999999999999,3
4048,58,49389,Mouthwash,10,4.71,85,74,85,10,47.1,3
4049,63,21701,Toothpaste,3,3.35,113,62,113,3,10.05,0
4050,43,16381,Whitening Kit,12,10.73,107,72,107,12,128.76,1
4051,22,49153,Whitening Kit,9,6.71,9,84,9,9,60.39,2
4052,37,50904,Toothpaste,9,5.55,95,64,95,9,49.949999999999996,3
4053,58,69770,Mouthwash,4,7.74,99,63,99,4,30.96,0
4054,28,46897,Mouthwash,11,6.13,10,87,10,11,67.42999999999999,2
4055,50,54836,Whitening Kit,9,4.91,49,73,49,9,44.19,2
4056,55,42654,Toothbrush,10,3.69,48,77,48,10,36.9,2
4057,44,48566,Mouthwash,8,12.01,48,75,48,8,96.08,1
4058,51,65007,Toothpaste,11,11.67,15,84,15,11,128.37,1
4059,32,19512,Toothpaste,6,6.88,45,76,45,6,41.28,2
4060,49,49963,Toothpaste,8,14.04,2,85,2,8,112.32,1
4061,38,70627,Whitening Kit,6,10.82,58,71,58,6,64.92,2
4062,63,48384,Whitening Kit,9,7.38,38,81,38,9,66.42,2
4063,22,64806,Whitening Kit,7,13.18,3,84,3,7,92.25999999999999,2
4064,23,37449,Whitening Kit,6,2.39,90,67,90,6,14.34,0
4065,55,44615,Toothpaste,5,6.98,97,68,97,5,34.900000000000006,0
4066,39,45402,Toothpaste,6,11.9,113,58,113,6,71.4,3
4067,35,18388,Whitening Kit,4,6.65,88,66,88,4,26.6,0
4068,31,30981,Whitening Kit,7,10.43,59,75,59,7,73.00999999999999,3
4069,27,31837,Toothpaste,11,5.05,97,70,97,11,55.55,3
4070,63,54864,Whitening Kit,6,5.85,63,67,63,6,35.099999999999994,0
4071,30,55465,Whitening Kit,6,8.47,94,68,94,6,50.82000000000001,0
4072,48,48888,Whitening Kit,12,9.15,43,82,43,12,109.80000000000001,1
4073,47,54889,Whitening Kit,3,8.02,4,87,4,3,24.06,2
4074,20,43030,Mouthwash,8,6.47,43,72,43,8,51.76,2
4075,47,59423,Whitening Kit,8,5.18,109,67,109,8,41.44,3
4076,23,45105,Toothpaste,7,13.41,61,82,61,7,93.87,3
4077,46,45694,Toothpaste,7,8.38,86,65,86,7,58.660000000000004,3
4078,25,41812,Toothpaste,7,10.26,49,79,49,7,71.82,2
4079,61,53213,Toothpaste,13,9.97,64,84,64,13,129.61,1
4080,62,39945,Whitening Kit,11,6.32,20,89,20,11,69.52000000000001,2
4081,60,56717,Mouthwash,11,7.63,93,74,93,11,83.92999999999999,3
4082,61,31414,Toothbrush,4,5.58,85,60,85,4,22.32,0
4083,50,31813,Toothbrush,7,9.43,45,80,45,7,66.00999999999999,2
4084,34,53249,Toothbrush,9,7.11,17,81,17,9,63.99,2
4085,28,43937,Toothbrush,10,11.57,66,78,66,10,115.7,1
4086,30,39553,Toothpaste,5,3.48,98,66,98,5,17.4,0
4087,28,55680,Whitening Kit,10,8.76,22,85,22,10,87.6,1
4088,48,37712,Whitening Kit,10,13.87,50,79,50,10,138.7,1
4089,45,42597,Toothbrush,11,5.67,70,75,70,11,62.37,3
4090,61,61790,Toothbrush,10,7.91,25,88,25,10,79.1,1
4091,23,63469,Mouthwash,3,6.63,2,72,2,3,19.89,2
4092,58,63868,Mouthwash,4,9.75,119,59,119,4,39.0,0
4093,33,41614,Mouthwash,1,2.5,43,73,43,1,2.5,0
4094,21,59768,Toothpaste,8,4.5,17,78,17,8,36.0,2
4095,52,33612,Whitening Kit,17,5.03,73,83,73,17,85.51,1
4096,43,34117,Toothpaste,5,9.71,20,79,20,5,48.550000000000004,2
4097,29,16794,Toothpaste,7,7.05,37,75,37,7,49.35,2
4098,28,65074,Whitening Kit,6,5.91,52,79,52,6,35.46,0
4099,54,34632,Mouthwash,8,8.52,79,69,79,8,68.16,3
4100,42,43481,Whitening Kit,9,8.06,26,81,26,9,72.54,2
4101,35,34076,Toothbrush,7,7.02,25,81,25,7,49.14,2
4102,36,53341,Mouthwash,8,6.26,64,75,64,8,50.08,3
4103,40,40492,Whitening Kit,10,5.24,31,84,31,10,52.400000000000006,2
4104,55,29342,Toothpaste,7,11.07,30,78,30,7,77.49000000000001,2
4105,35,50299,Whitening Kit,12,11.24,113,69,113,12,134.88,1
4106,43,27795,Mouthwash,9,4.22,10,88,10,9,37.98,2
4107,23,34951,Toothbrush,8,6.53,38,81,38,8,52.24,2
4108,21,19717,Toothpaste,9,8.63,109,73,109,9,77.67,3
4109,61,27912,Toothbrush,4,5.25,85,69,85,4,21.0,0
4110,46,47142,Toothbrush,9,9.36,112,69,112,9,84.24,3
4111,51,21425,Toothpaste,6,8.05,88,74,88,6,48.300000000000004,0
4112,34,27226,Whitening Kit,9,9.58,98,68,98,9,86.22,3
4113,60,44971,Whitening Kit,10,13.3,28,80,28,10,133.0,1
4114,60,38476,Toothbrush,11,3.33,116,61,116,11,36.63,3
4115,33,68904,Whitening Kit,7,11.16,101,65,101,7,78.12,3
4116,19,67006,Mouthwash,9,6.19,24,85,24,9,55.71,2
4117,51,34584,Toothbrush,4,9.26,29,75,29,4,37.04,2
4118,25,51685,Toothbrush,3,8.91,81,63,81,3,26.73,0
4119,30,53991,Toothbrush,8,11.04,103,66,103,8,88.32,3
4120,59,37830,Mouthwash,9,7.77,88,74,88,9,69.92999999999999,3
4121,25,27053,Toothbrush,8,5.56,17,78,17,8,44.48,2
4122,47,44852,Whitening Kit,10,8.23,101,67,101,10,82.30000000000001,3
4123,49,42925,Whitening Kit,7,11.83,70,68,70,7,82.81,3
4124,53,39770,Whitening Kit,4,8.49,64,65,64,4,33.96,0
4125,64,50307,Whitening Kit,7,6.19,106,62,106,7,43.330000000000005,0
4126,47,35991,Toothbrush,10,7.23,101,68,101,10,72.30000000000001,3
4127,18,31176,Mouthwash,10,8.25,110,66,110,10,82.5,3
4128,60,46308,Toothpaste,8,7.91,31,79,31,8,63.28,2
4129,56,49631,Whitening Kit,8,7.57,57,76,57,8,60.56,2
4130,34,30880,Toothpaste,7,10.08,20,80,20,7,70.56,2
4131,37,56137,Toothpaste,6,12.68,46,77,46,6,76.08,2
4132,41,23754,Toothbrush,9,10.0,2,83,2,9,90.0,2
4133,39,38062,Whitening Kit,15,9.18,105,76,105,15,137.7,1
4134,46,41903,Whitening Kit,10,10.21,82,74,82,10,102.10000000000001,1
4135,39,37365,Whitening Kit,11,9.24,50,80,50,11,101.64,1
4136,61,38219,Toothpaste,8,7.99,60,74,60,8,63.92,3
4137,26,67452,Whitening Kit,5,6.18,86,66,86,5,30.9,0
4138,54,34789,Whitening Kit,7,6.18,41,74,41,7,43.26,2
4139,27,74294,Mouthwash,8,7.59,101,63,101,8,60.72,3
4140,53,50245,Toothbrush,8,8.36,90,71,90,8,66.88,3
4141,54,46104,Whitening Kit,11,10.47,114,69,114,11,115.17,3
4142,45,50714,Whitening Kit,4,7.36,76,67,76,4,29.44,0
4143,45,75359,Toothbrush,8,6.75,70,73,70,8,54.0,3
4144,59,33076,Toothbrush,9,8.31,17,83,17,9,74.79,2
4145,60,31554,Toothpaste,5,8.7,78,70,78,5,43.5,0
4146,38,35941,Toothpaste,8,6.18,10,81,10,8,49.44,2
4147,41,45385,Toothpaste,8,5.83,90,68,90,8,46.64,3
4148,59,24290,Toothbrush,7,9.24,115,65,115,7,64.68,3
4149,57,45268,Mouthwash,9,7.32,67,73,67,9,65.88,3
4150,19,65322,Whitening Kit,8,10.58,42,79,42,8,84.64,2
4151,25,46816,Toothbrush,11,8.32,110,69,110,11,91.52000000000001,3
4152,44,41487,Mouthwash,4,7.45,79,68,79,4,29.8,0
4153,39,37582,Toothbrush,9,4.68,16,81,16,9,42.12,2
4154,54,55782,Mouthwash,8,7.65,38,79,38,8,61.2,2
4155,44,35090,Toothbrush,4,5.17,14,77,14,4,20.68,2
4156,46,67156,Toothbrush,10,4.42,36,79,36,10,44.2,2
4157,20,68200,Mouthwash,5,11.4,13,77,13,5,57.0,2
4158,61,48081,Mouthwash,7,6.41,59,70,59,7,44.870000000000005,2
4159,30,44861,Mouthwash,10,9.86,27,80,27,10,98.6,1
4160,62,57367,Mouthwash,6,4.86,8,81,8,6,29.160000000000004,2
4161,27,58137,Mouthwash,4,5.85,87,64,87,4,23.4,0
4162,53,35328,Mouthwash,6,5.63,105,66,105,6,33.78,0
4163,26,38681,Mouthwash,11,9.34,53,77,53,11,102.74,1
4164,44,29131,Mouthwash,11,8.74,75,80,75,11,96.14,1
4165,51,49908,Toothbrush,11,4.32,5,86,5,11,47.52,2
4166,18,52999,Mouthwash,9,4.09,5,88,5,9,36.81,2
4167,49,28800,Mouthwash,8,8.83,89,65,89,8,70.64,3
4168,42,39537,Toothbrush,10,10.9,82,71,82,10,109.0,1
4169,46,28832,Toothbrush,6,10.78,48,73,48,6,64.67999999999999,2
4170,24,34214,Toothpaste,5,5.69,119,60,119,5,28.450000000000003,0
4171,20,51612,Toothpaste,11,6.54,115,64,115,11,71.94,3
4172,37,36198,Mouthwash,8,8.81,24,83,24,8,70.48,2
4173,37,41390,Mouthwash,8,8.99,73,70,73,8,71.92,3
4174,47,25472,Toothpaste,8,8.13,107,64,107,8,65.04,3
4175,52,47243,Toothpaste,9,6.59,75,73,75,9,59.31,3
4176,52,44468,Whitening Kit,7,8.69,78,70,78,7,60.83,3
4177,56,36252,Whitening Kit,4,7.91,42,68,42,4,31.64,0
4178,44,42731,Mouthwash,7,8.0,9,85,9,7,56.0,2
4179,43,47163,Whitening Kit,9,9.73,64,80,64,9,87.57000000000001,3
4180,31,35221,Toothpaste,5,10.28,69,69,69,5,51.4,0
4181,34,27284,Mouthwash,9,8.37,91,70,91,9,75.33,3
4182,35,66666,Toothbrush,6,8.24,11,81,11,6,49.44,2
4183,62,37400,Toothbrush,12,7.11,92,75,92,12,85.32000000000001,3
4184,46,43838,Toothpaste,5,7.83,9,80,9,5,39.15,2
4185,37,57130,Whitening Kit,9,9.4,77,77,77,9,84.60000000000001,3
4186,44,87348,Toothbrush,2,8.74,61,60,61,2,17.48,0
4187,35,30066,Whitening Kit,11,6.14,83,77,83,11,67.53999999999999,3
4188,21,50397,Toothbrush,8,6.01,72,71,72,8,48.08,3
4189,18,36509,Whitening Kit,10,5.93,55,78,55,10,59.3,3
4190,18,38534,Toothbrush,11,10.37,68,76,68,11,114.07,1
4191,43,36357,Toothbrush,8,3.35,108,67,108,8,26.8,0
4192,62,31492,Mouthwash,11,4.11,25,82,25,11,45.21,2
4193,37,44504,Mouthwash,9,5.96,71,75,71,9,53.64,3
4194,40,27305,Toothpaste,8,9.38,56,76,56,8,75.04,3
4195,27,56361,Toothbrush,11,6.83,27,87,27,11,75.13,1
4196,28,45660,Whitening Kit,7,5.43,104,61,104,7,38.01,0
4197,58,50069,Toothbrush,8,8.39,115,65,115,8,67.12,3
4198,58,39405,Whitening Kit,8,8.52,23,83,23,8,68.16,2
4199,22,40593,Whitening Kit,14,9.47,40,85,40,14,132.58,1
4200,18,48450,Toothbrush,7,10.91,115,57,115,7,76.37,3
4201,34,31031,Whitening Kit,8,10.58,93,73,93,8,84.64,3
4202,39,40704,Toothpaste,7,8.89,58,69,58,7,62.230000000000004,2
4203,51,34684,Mouthwash,10,7.29,36,76,36,10,72.9,2
4204,62,34313,Whitening Kit,8,8.58,74,72,74,8,68.64,3
4205,58,19681,Toothbrush,5,6.48,32,83,32,5,32.400000000000006,2
4206,46,61071,Mouthwash,4,9.73,111,61,111,4,38.92,0
4207,21,36761,Toothpaste,4,6.26,23,77,23,4,25.04,2
4208,22,58960,Whitening Kit,11,5.61,40,87,40,11,61.71,2
4209,28,57825,Whitening Kit,8,9.88,111,71,111,8,79.04,3
4210,38,29568,Mouthwash,7,3.9,48,72,48,7,27.3,2
4211,52,31939,Whitening Kit,6,6.01,24,77,24,6,36.06,2
